	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_13D_1	F_13D_2	F_13D_3	F_12D_1	F_12D_2	F_12D_3
ENSMUSG00000035606	6.640627288729791	0.8496335424016279	1.0980424961386	0.0393568592865753	0.0963217751823448	KY	0.0280592374663	0.07248570880760001	0.00906021314109	0.0	0.0	0.009030832237379998
ENSMUSG00000042377	729.4965076274582	0.528159098518315	0.287838432510728	0.0393720502156487	0.0963451246020417	FAM83G	13.1742974579	12.3592598044	9.15350603065	9.38674281605	5.18051141211	9.03556312334
ENSMUSG00000090101	12.533587062602804	-0.889467431936567	1.04581328994954	0.0393897459549767	0.0963745958212524	SNHG9	0.298327448253	0.660576240921	4.334792139719998	0.825189180974	11.880899640099999	0.0
ENSMUSG00000027167	229.69590932954398	-0.27385877727483304	0.13660958228066802	0.0394229251534664	0.0964236859453859	ELP4	3.81512651098	3.47030087197	3.08839718196	3.8479047996	3.9141243665800007	4.92887001783
ENSMUSG00000031779	45.587210848866995	0.904821967798631	1.0069969328644701	0.0394286556359823	0.0964236859453859	CCL22	0.0739087405645	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000035473	324.327606197892	0.747852307455553	0.490989031997493	0.03942993127836	0.0964236859453859	GALM	9.625894812610001	9.8212899709	12.729752163499999	3.7415232872800006	4.14382019226	4.35098394295
ENSMUSG00000000409	82.937964199448	-0.823184364796509	0.606060739103444	0.0394324298925093	0.0964236859453859	LCK	0.224871994175	0.110650299395	0.290440992794	0.3455597714370001	0.561315518992	0.434248704738
ENSMUSG00000053297	5.44451771461101	0.864170422679968	1.0822639629023	0.0394395907766509	0.0964273676989783	ZNF845	0.07172086577810001	0.0635236216966	0.0555800989012	0.0	0.0146476187001	0.0
ENSMUSG00000051242	11.827182462370699	0.91327420767659	0.8726124300995161	0.0394543710629407	0.0964496746945093	PCDHB8	0.125092458662	0.059354559127	0.069243160857	0.049430317551	0.0	0.0
ENSMUSG00000005103	4808.041583389821	-0.217865169614668	0.10760262599349901	0.0394684742277642	0.0964703202490836	WDR1	73.4832722471	74.2412181162	93.22949794819999	74.9754909474	88.88043854530001	80.0707834709
ENSMUSG00000060613	3.81472095825351	0.897526658041477	1.02504605993392	0.0395561610594513	0.0966583510203398	CYP2C9	0.222572778807	0.176012597683	0.277204529377	0.0	0.0324687459363	0.030700621881
ENSMUSG00000078517	806.5225056269818	0.4016589256595179	0.207528091128797	0.0395637551310589	0.0966583510203398	EMC1	6.80451080494	6.01903150457	8.443166932210001	5.78878295345	2.4892670451	5.32548293079
ENSMUSG00000049878	854.130633435623	0.5233562873119729	0.28485067530765196	0.0395661082557591	0.0966583510203398	ZNF292	9.11971379398	8.53633032972	9.990626172519999	6.726826914909999	2.59060653795	7.24453087798
ENSMUSG00000040390	605.0078089872641	-0.38486222758053995	0.19775646673890696	0.0395680775392629	0.0966583510203398	MAP3K21	7.88809534278	8.733169542519999	4.76850681225	9.78842006198	13.0817476837	8.43235687569
ENSMUSG00000029276	117.38942532768101	-0.382851485441996	0.19661332961856692	0.0395823747100547	0.0966794257529212	GLMN	2.75375811563	2.72317864646	3.5221778247900004	3.05667530112	3.6310456859800007	3.74308537052
ENSMUSG00000045411	532.342313798487	-0.510705208880902	0.276328113747594	0.0396652645317054	0.0968680070939716	C19orf48	2.89798734486	3.92784199241	6.873343823160001	4.68497670921	5.215256570259999	4.85596727609
ENSMUSG00000012429	423.53960128035004	-0.539750011231708	0.29675386618874	0.0397424302991416	0.0970425575011691	MPLKIP	4.71975906437	6.44692250098	6.709518462359999	6.254390454	11.4335189189	6.944223298989999
ENSMUSG00000027427	639.656520303979	-0.226033114320736	0.11195463682887	0.0397578680349758	0.0970663527869949	POLR3F	7.65034079258	6.35588965671	8.07139674727	7.7968476736	7.090472085549999	8.60790911341
ENSMUSG00000079550	9.57402316940022	0.847967412851364	0.658608398418578	0.0397704624303008	0.0970832004150407	MPP4	0.108229244184	0.188295096711	0.50922451984	0.0712780232787	0.0473651969181	0.0149286229877
ENSMUSG00000081564	8.93187669586366	-0.911765077210129	0.878881319092572	0.039783430195917	0.0971009545191213	ZNF845	0.149572391864	0.331193019421	1.01422259927	0.27581665775	2.59652116475	0.577676359119
ENSMUSG00000049672	359.629499195658	0.333506256846312	0.169036964978696	0.0397908036251221	0.0971050511824757	ZBTB14	5.82391043838	5.39639585302	5.438617183430001	4.57136651675	3.12330397882	4.84112443829
ENSMUSG00000028671	674.1732428499839	-0.6123845619907471	0.3531338659637629	0.0398354784790388	0.0972001636442603	GALE	13.568561221600001	20.4097428868	27.216402801999998	20.108416125	41.0590001475	21.1263423202
ENSMUSG00000050511	151.335389185824	0.777320207559164	0.53389197045938	0.0398492420085432	0.0972198348100831	OPRD1	2.6882856901300003	2.07438353497	1.60455225585	1.2268045073	0.610034523252	0.970096895039
ENSMUSG00000002496	2182.68817965605	0.624754204730299	0.363749078258035	0.0398635848260163	0.0972409134289561	TSC2	30.8712396265	23.5322876573	20.6599161033	21.6970729249	4.99312446335	18.0439869733
ENSMUSG00000022339	342.118098741978	-0.43890672833646704	0.230343736830436	0.039912106330411	0.0973453475954567	EBAG9	9.82760561917	9.3703649601	12.9416177373	8.89999042337	17.4639213208	11.582670047999999
ENSMUSG00000097081	45.950994309539006	-0.7073251433564681	0.4451816361381721	0.0400275689692253	0.0976129974963187	ZNF845	0.35703516845	0.19764268326	0.534504096181	0.344155892065	0.812037158698	0.454422135945
ENSMUSG00000041215	1490.42669997669	0.45072889639231706	0.23784166665808	0.0400345523708422	0.0976160664200243	YEATS2	17.1030013941	14.6264281468	18.9367194881	14.2631170517	5.12276753862	12.8248685483
ENSMUSG00000038708	3809.31772102456	0.5397096302690589	0.29736996106960994	0.0400731021772388	0.0976960916820274	GOLGA4	39.9872410357	30.9553390584	33.1975468101	27.416212385100003	10.232334606	27.563250565700002
ENSMUSG00000083276	3.5352678669385202	0.88892253012238	1.0341657185784698	0.0401109372599468	0.0977743518540892	ZNF845	0.761775670191	0.843386875037	1.7218197615400002	0.234123442044	0.0	0.0
ENSMUSG00000078154	5.92180862231403	-0.897278472015362	0.8060685513887059	0.0401475802003688	0.0978496841047011	ZNF845	0.166699001619	0.0	0.0403698199271	0.192124198624	0.425563639486	0.442627973638
ENSMUSG00000089984	40.8999003659119	0.6110736182134721	0.352862426373841	0.0401548491092296	0.0978534132001534	FBXO24	0.520844018503	0.8911763597169999	1.00907043391	0.349256132103	0.386808928171	0.411462888054
ENSMUSG00000038037	191.5054385033	-0.6901026595087679	0.427298404345425	0.0402395109863977	0.0980388179907124	SOCS1	1.11872793095	2.03127194083	1.99400438427	1.56785944385	4.980838695259999	2.11716018091
ENSMUSG00000021175	457.047408903738	-0.499334600169793	0.26962884853076896	0.0402424307733855	0.0980388179907124	CDCA7L	6.2588231002	5.84599920483	5.007659773169999	11.1669835191	5.61824597844	9.53717881526
ENSMUSG00000062758	11.6118810275823	-0.7981739153062059	0.569347169600672	0.0402890125725347	0.09813827905347004	ZNF845	0.477100450952	0.6791317533069999	0.13204610263299998	0.6912633463590001	2.43596665049	1.05294317642
ENSMUSG00000041797	55.2062357767603	0.9046965959313821	0.8492105578983741	0.0403006913362308	0.0981527050384332	ABCA9	0.0598617577087	0.08521061002489999	0.0414195364227	0.00788479637209	0.0261977616413	0.00825704382356
ENSMUSG00000064267	117.180404197824	0.6572401834199499	0.394555888098222	0.0403065137037976	0.0981528656331695	HVCN1	1.34295211732	1.27134432678	1.07465755934	0.825483366065	0.317996929897	0.8644550864180001
ENSMUSG00000039367	2360.18786462337	0.30533534189972994	0.15412687578635098	0.0403361508481312	0.0982001599080436	SEC24D	28.598571016100006	27.665530251999996	26.989394748800002	26.0174019367	13.3541410623	25.4672637807
ENSMUSG00000023959	600.373305202907	0.64139663980502	0.37987988308876797	0.0403374535215493	0.0982001599080436	CLIC5	8.94707903836	8.05216554798	8.74800930929	5.83114944238	2.15587494845	5.513758468580001
ENSMUSG00000074194	23.8359254919006	0.689182195450671	0.4268230526782151	0.0403728761277483	0.0982723641476426	ZNF823	1.06642193695	1.06641230576	0.966382771917	0.507488746459	0.421541298848	0.5978786514509999
ENSMUSG00000058558	17381.2388997019	-0.513092569635528	0.27921797127057596	0.0403792971276489	0.0982739645052157	RPL5	317.685909076	393.06983553199996	419.71386426199996	339.01475108200003	800.4933217560001	363.55193028
ENSMUSG00000079652	31.5875538141437	0.7200110830722621	0.461347332139856	0.0404071376868457	0.0983276872696456	FAM71F2	1.71184334926	1.5879021248899998	3.7198394243	0.5545551021289999	0.8031612077420001	0.848768125104
ENSMUSG00000020715	1837.0283788357601	0.423490409449849	0.22161175144689002	0.0404258052830531	0.0983585421423319	ERN2	16.7727370784	14.479800768499999	15.531861038499999	13.6168094924	5.3212609819	13.6525524068
ENSMUSG00000025733	485.551281337529	0.24550128727063802	0.12244136584162801	0.0404313542827755	0.0983585421423319	RHOT2	8.54260507749	9.55256629863	7.74444802033	7.323974467949999	7.324792288410001	6.859793547940002
ENSMUSG00000045062	8.66306691505186	0.907085459496938	0.877424198967104	0.04047714249606	0.0984558854066076	PCDHGA2	0.07785784801810001	0.08619898180880001	0.135755897587	0.043071768430699986	0.0	0.0
ENSMUSG00000097088	10.4859433990005	0.8454031712009159	0.661045864548063	0.0405118888402795	0.0985246723216131	ZNF845	0.255829067621	0.169942060106	0.181733553624	0.062901018481	0.0174160689699	0.115273593998
ENSMUSG00000071713	178.921300091778	0.8958778688661649	1.00759095029369	0.0405169786123483	0.0985246723216131	CSF2RB	0.0114596815765	0.0253747800354	0.0	0.0	0.0	0.0
ENSMUSG00000031530	3149.767505876789	0.663184321164199	0.40102242485577294	0.0405349259373519	0.0985542595405372	DUSP4	89.38260537010002	89.45082266780001	53.3283847886	64.77614605069999	15.3614495487	57.6572132867
ENSMUSG00000023021	1435.55993553835	-0.36617029859750105	0.18810684293511398	0.0405614670624921	0.0986047298093174	CERS6	22.8409169867	23.632561354299998	20.3724295956	24.9415288483	34.996206723600004	26.2520077325
ENSMUSG00000023980	352.318120829664	-0.438835540287226	0.2311929299826249	0.0405723819947089	0.0986172039047443	TAF8	4.14513053595	4.37171210324	8.27806473029	4.45584341479	7.22187162222	5.23525696452
ENSMUSG00000091405	33.3091704956216	-0.908039104368217	0.9290400330534201	0.0405955404500913	0.0986594299051464	H4C9	0.334932043131	0.296651416168	0.843555869152	0.185287877446	4.65143668778	0.291053196274
ENSMUSG00000027932	151.291781475163	0.493309806406534	0.266211816833493	0.0406154644567442	0.0986937843026856	SLC27A3	3.5122749034400003	2.9407196829	3.40229765047	2.20614510024	2.06228105472	1.84400007879
ENSMUSG00000023990	472.61973832564087	-0.41785178500419495	0.218496798399384	0.040657041261661	0.0987807367558537	TFEB	8.27533846104	10.1426094515	8.53557960355	10.5100632277	16.3295055619	8.77799207094
ENSMUSG00000006717	332.7890464017	-0.627482141073582	0.3684830081929311	0.0407153209072049	0.0989082400325902	ACOT13	15.4468242693	22.7184171401	26.332208895300003	18.9198368248	51.80543777760001	23.468602848899998
ENSMUSG00000081217	1.91428830025926	0.888130274305703	1.02319752360454	0.0407757530896494		ZNF845	1.24077097796	0.686849159594	0.150239954842	0.143001534203	0.158377377195	0.0
ENSMUSG00000029862	19.0834740990027	0.6717297536737171	0.41055568565561296	0.0408561014920118	0.0992360949487597	CLCN2	0.508208592384	0.341002685722	0.686229999664	0.241388203292	0.0786302352224	0.312262996661
ENSMUSG00000041482	99.2593145542923	0.795199983929428	0.5686728514315079	0.040879223904039	0.0992781151955232	PIEZO2	0.0254540857098	0.0563621093289	0.0394512973551	0.018775285356	0.0103970228968	0.0147462610322
ENSMUSG00000030105	1396.5581351654998	-0.20454368690992705	0.10158571546432499	0.0409405480392427	0.0994128858754097	ARL8B	23.996714118899998	21.8815879805	24.708315196399997	25.9075019943	20.9819734028	29.0029341109
ENSMUSG00000002608	1478.07056887193	0.28634580683069205	0.144401068606582	0.0409715317172986	0.0994739551917496	CCDC97	27.801127031300002	26.3539854322	24.6631372836	23.4582886133	16.658458481500002	22.7402908452
ENSMUSG00000073468	658.605783727759	-0.532785823234239	0.29426733408369393	0.0410477971547593	0.0996433899742849	SFT2D2	7.936947846180002	9.24846531039	11.4264424451	8.247914994410001	19.3889528695	9.716968757530001
ENSMUSG00000006958	75.2481134915585	0.764160335783554	0.521982712845757	0.0410582078788563	0.0996433899742849	CHRD	0.7310579797519999	0.8642514164299999	1.8244299918	0.217066332444	0.328976340465	0.406772788054
ENSMUSG00000005836	1093.52310705254	0.45307686393347596	0.240764706481435	0.041058850387621	0.0996433899742849	GATA6	21.1094223364	23.768335601599997	19.8026985188	18.4703897702	10.3329090073	16.1736720145
ENSMUSG00000029387	458.93341977068604	-0.453218959908256	0.24088703580712198	0.0410818437219212	0.0996850031738264	GTF2H3	5.945670509659999	6.899338115089999	10.6085601647	6.63116096327	11.2040139771	8.00953028236
ENSMUSG00000006471	796.1496576358189	0.286940417682365	0.14481912111753698	0.0411019100323719	0.0997195031249251	NDOR1	9.31855538109	9.34005374783	10.4434230643	8.99304578521	4.97382803174	7.74881793204
ENSMUSG00000019864	180.691294542631	-0.404470468177818	0.21106805835080705	0.0411410497281654	0.0998002616182882	RTN4IP1	2.58226875118	2.5344987438900004	3.1400704953	3.39404379333	3.53456227777	2.98842386886
ENSMUSG00000030839	86.46664570475359	-0.503514185319791	0.273989628894191	0.0411511466173679	0.0998105549036614	SERGEF	2.2575019860900003	1.99948370098	2.40549595513	2.87934722486	3.80367666471	2.43402401142
ENSMUSG00000028617	568.560191779016	-0.460929507367573	0.24592367003668106	0.0411751641215892	0.0998546043858934	LRRC42	12.0075523018	14.6371273896	17.0556163437	14.742439646900001	25.031386539499998	13.9967196471
ENSMUSG00000041841	9778.35160906831	-0.7622845146972221	0.520140193205938	0.0412050270611552	0.0999128151905229		233.362259228	366.56038470699997	423.19770698599996	269.971062495	1272.12801235	385.52817604
ENSMUSG00000079317	206.305052815494	-0.596035696427999	0.343248388161622	0.0413030511258914	0.100136261161322	TRAPPC2B	2.7689225543700005	3.1166578940900003	3.68805434372	2.8295688187800003	7.045182669069999	4.09940239628
ENSMUSG00000020268	39.3157276933934	0.5315485704784461	0.294132846720468	0.0414482314019266	0.100469530121649	LYRM7	1.09690594619	1.06261803845	0.996149386649	0.526753244447	0.7700760207189999	0.661946016362
ENSMUSG00000037499	910.3583481112132	-0.6222889099642851	0.365928586320284	0.0414522986573106	0.100469530121649	NENF	39.657849748400004	55.392255674	36.990615728099996	40.1606896271	141.77635443399998	48.9477557861
ENSMUSG00000101823	43.7120719798438	0.730798611949505	0.479316751577404	0.0414698933007967	0.10049788952130198	ZNF845	1.21180540978	0.462630892035	1.39648986728	0.385277765323	0.341362950005	0.363120329067
ENSMUSG00000037362	39.296618972400395	-0.823318455652229	0.6250640411638371	0.0415483316153133	0.10065977300606	CCN3	0.152231224902	0.0842700955654	0.110598391296	0.473714388659	0.272040332805	0.23885276438
ENSMUSG00000055044	3717.7118461633195	0.37029561652381504	0.19150236506950402	0.0415493824756841	0.10065977300606	PDLIM1	72.56081198529999	86.8797561307	85.62246569310001	51.6149283579	65.69907007319999	52.080784029200004
ENSMUSG00000091905	14.8560152542886	-0.7668112329862741	0.5287614191651371	0.0415580588520764	0.10065977300606	ZNF845	0.329540782879	0.243230285893	0.31922211733100003	0.708965352668	0.785194884122	0.459603340714
ENSMUSG00000049225	592.085858929342	0.325154651505896	0.166023020833735	0.0415614320079161	0.10065977300606	PDP1	7.7582889905	7.855683984810001	7.616067789389999	5.75137805735	4.85695650054	6.913793201869999
ENSMUSG00000025964	125.556508965123	0.627898184296081	0.3712130022045539	0.04156621088121901	0.10065977300606	ADAM23	1.27436795122	0.818318886688	0.8888145227650001	0.704993557975	0.451126596978	0.508590725446
ENSMUSG00000003161	3034.6642248394896	-0.305415962223605	0.15523376110356601	0.0416315000662202	0.10080356541169001	SRI	47.6170638571	52.9598006954	53.8771038062	55.02041137689999	66.10155606149999	56.7338051674
ENSMUSG00000049764	505.566162851757	-0.39198140895432704	0.204349558165764	0.0417336622860906	0.101036586062776	ZNF280B	5.13056486787	4.482509406459999	4.24362287988	7.5648007985399985	3.83908999553	7.35313323213
ENSMUSG00000042961	74.9098861629002	0.793665000610196	0.5723854957494251	0.0417541571498957	0.101071853146348	EGFLAM	0.365635315398	0.480708160252	0.475938040288	0.115885713778	0.186685095932	0.154454070484
ENSMUSG00000031872	8.811160903367929	0.8637523006334059	1.05390634069231	0.0417709845457055	0.10109823385221099	BEAN1	0.0644937070648	0.0	0.0156185658903	0.0	0.0	0.0
ENSMUSG00000068417	32.1299388431965	-0.84601092398386	0.67723120107525	0.0418249662915475	0.10121451890961901	PNP	0.0795829781783	0.264326790281	0.077091055546	0.146753761048	0.812665259076	0.576307956665
ENSMUSG00000026409	452.192705130511	0.346106076946469	0.177989794105067	0.0418361962751497	0.10122732832234699	PFKFB4	5.58663674073	5.044720309140001	7.113870199189999	4.70403626117	2.31410265849	4.7974066116600005
ENSMUSG00000040043	1462.88474180259	0.264672430326755	0.13346727453758	0.0418477603630343	0.101240942387925	RBMS2	16.054057143399998	12.7613770387	12.696196020599999	12.5234323178	9.00876379016	12.4985478311
ENSMUSG00000040351	1426.96279197103	-0.44685064621394394	0.23800128757271105	0.0418975738407798	0.10134707498356299	ANKIB1	10.1258925318	9.43674633551	8.840746268610001	16.8600755896	7.38819682494	16.204652119200002
ENSMUSG00000028522	1403.23262936612	0.354461077341666	0.18280967128493106	0.0419218549930062	0.10139142545897101	MIER1	19.6221636399	16.0304621248	16.4456449451	15.736682289700001	9.03754434637	14.460596748399999
ENSMUSG00000033379	1137.43895545965	-0.715650914296625	0.462869962798082	0.0419449670045358	0.10143293609336801	ATP6V0B	24.3488896715	36.1447501745	38.1825830835	29.1448566828	109.93670611600001	35.7921051156
ENSMUSG00000032726	22.921550858973	0.799581288606668	0.584152372456804	0.041966123503559	0.10146970672989	BMP8B	0.612904749197	0.980152314232	0.439787643281	0.565108765515	0.115901947552	0.17534459133299998
ENSMUSG00000044083	5.02303742430025	0.8975444744410122	0.8786625562761929	0.0419880437677486	0.10150590440435199	ZNF845	0.480862504671	0.177459559731	0.279483368726	0.177345414114	0.0	0.0
ENSMUSG00000056770	3492.4125790312105	-0.258531743899427	0.130307539527321	0.0419930003910797	0.10150590440435199	SETD3	56.68406995260001	56.9419529717	60.8448219213	63.0853888583	66.4206527124	64.7182771831
ENSMUSG00000037541	18.7305527936658	0.89818038790557	0.8895999015269929	0.0420029745820257	0.101515622905474	SHANK3	0.0546668121131	0.0537985990604	0.12356183202	0.022401664459000003	0.0	0.00586481617374
ENSMUSG00000081170	1.77216396857511	-0.8464744455836428	1.07377987571408	0.0420319615327511		ZNF845	0.0	0.0	0.0653701657658	0.0	0.206732398415	0.26063272074
ENSMUSG00000058809	39.0696054592083	-0.746673639030498	0.5029321497652349	0.0420416713668741	0.10159474751652099	ZNF845	0.507260608876	1.26361099744	0.368532850903	2.39697809711	1.48922560484	1.89791173154
ENSMUSG00000032965	228.16792125020402	-0.40203157921894	0.21068424971921398	0.0420509398283849	0.101602745502875	IFT57	3.0854696983700003	4.1596493509900005	3.68015686387	4.00602221767	5.444138616009999	4.49914603801
ENSMUSG00000022335	228.80915666655	0.546822597460729	0.306531440734458	0.0420877223079716	0.10167721069328801	ZFAT	3.89600955506	3.51411197932	2.99027521613	3.00687950076	0.85161241764	2.88443052091
ENSMUSG00000063410	3672.9149221723796	0.404338433000335	0.212116256338659	0.0420940213415005	0.10167802208442099	STK24	97.92631933690001	89.3540449295	101.717614629	81.9191449445	40.915812937800005	74.7751964325
ENSMUSG00000051817	53.471373423942794	-0.88668184867973	0.810055505071308	0.0421099049161909	0.101698532380415	SOX15	0.0735601927199	0.027146968805	0.0831329999398	0.28259903458	0.100155107609	0.260427866816
ENSMUSG00000036943	557.421899625622	-0.401382712145505	0.21037038265437	0.0421144412138944	0.101698532380415	RAB8B	3.4991677421900005	3.08394258965	3.73525099621	4.93495490582	2.99724928885	4.97900264828
ENSMUSG00000085807	3.95236575892143	0.894258544784843	0.9596938803309341	0.0421860196891609	0.101856955780216	ZNF845	1.37776461906	0.190671060077	1.00096777485	0.317580694255	0.0	0.0
ENSMUSG00000021678	1681.4125692526902	-0.541253117579786	0.302636909601	0.0422055290215875	0.101889632641525	F2RL1	21.686910600999997	22.122827833200002	28.1128741645	34.2705201793	27.914904106599998	37.3622778091
ENSMUSG00000041530	1321.54699565431	0.598727119487995	0.34783175578340797	0.0422710272843498	0.10203330778956	PIWIL4	14.594639448499999	10.680138530299999	10.208084603	9.79984943067	2.4530413856	9.24865686064
ENSMUSG00000085289	6.81807901919705	0.8734961665822231	0.761453578243313	0.0422897291780515	0.10206400172893901	ZNF845	0.0982915280896	0.124367749062	0.0272039424406	0.0388399228699	0.0286773851711	0.0135578620807
ENSMUSG00000086746	12.4220943609679	-0.8919273461136671	0.9687936144611592	0.0423073797481163	0.10209215002620001	ZNF845	0.0	0.351411197932	0.7686695364030001	0.292654302555	2.4309085802	0.612941485693
ENSMUSG00000028249	5558.36151690755	0.259964637145701	0.131290241112685	0.0423261140801681	0.102122905218756	SDCBP	97.65251806149999	107.541812022	98.3708829573	70.3978059057	90.3354557249	78.9446304193
ENSMUSG00000070563	11.7968340131461	0.886321873703861	0.8148067912880109	0.0423429686896878	0.10214911702431599	SPACA4	1.08106778278	0.854918331603	1.64562688868	0.0	0.394263343512	0.223675959418
ENSMUSG00000027667	514.004451334256	-0.5816473877813729	0.334074865951181	0.0423778924268469	0.10221890561185	ZNF639	11.869872154100001	13.348805065999999	22.125873185	14.1895184885	28.753858198200003	15.8355829102
ENSMUSG00000025907	1105.34771053391	0.37930295844256995	0.19762526566775696	0.0423917872029821	0.10223795807610304	RB1CC1	9.98292979298	8.62105399738	11.2276074049	7.74204704168	4.05272863616	8.30851168079
ENSMUSG00000086644	18.6317450874298	-0.8952328417109509	0.936508653837869	0.0424064541921277	0.10225886726488101	ZNF845	0.259353553588	0.287138841066	2.3867097814400005	0.478256912488	3.5753410756800004	0.626044747858
ENSMUSG00000040511	1517.6935585259305	0.424803134959965	0.225118479089919	0.0425542095891819	0.10260065437007099	PVR	29.2420462083	30.6270887219	39.6678992371	22.1965947644	17.309965841300002	21.7565743049
ENSMUSG00000090095	1.6333964590820398	-0.843157410201826	1.07180457216114	0.042574930753952		ZNF845	0.0	0.0	0.104103275796	0.297263031729	0.329225414012	0.103765684586
ENSMUSG00000061032	3807.8991996200707	-0.2342719832429849	0.11790903556782499	0.0426053469664717	0.10270478231792599	RRP1	94.9140365034	97.07559337299999	81.538994456	111.176571252	94.2566239259	118.91919521700001
ENSMUSG00000067206	672.291953410713	0.503856405547476	0.27668373077828	0.0426094440277408	0.10270478231792599	LRRC70	12.926520818299998	14.520717875299999	19.3987407688	10.1116853102	6.14360606751	9.709409995349999
ENSMUSG00000082675	1.17454236845871	0.766003845022538	1.1266217868160902	0.0426125203946283		ZNF845	0.115910664608	0.384985516206	0.112281240137	0.0	0.0	0.0
ENSMUSG00000036282	559.69761637202	-0.340326667807675	0.175565999763188	0.0427310938391001	0.10298344608487599	NAA30	5.527879303250001	4.98273368824	5.22447326839	7.870722434480001	4.68320201383	6.919757865810001
ENSMUSG00000027673	903.692276508013	-0.678991499097061	0.424629733552142	0.0427407794350007	0.10299223150737699	NDUFB5	24.9948081344	32.5460832546	35.6810842151	23.745411381	96.0492007047	35.0279869238
ENSMUSG00000075053	13.513520738289197	-0.7254014256408291	0.4788743887203921	0.0428371664485029	0.10320990887571302	ZNF845	0.5434310868259999	0.32396560666900004	0.202467320461	0.8479355902500001	0.853734100653	1.0090537475
ENSMUSG00000054428	580.188880580705	-0.855020336035389	0.714027210706729	0.0428923387252975	0.10332823786451599	ATP5IF1	7.5914626699	12.4581161176	52.4672296737	6.85053503495	74.7716153953	11.332768218699998
ENSMUSG00000090125	6.60038980442097	0.869537866102027	0.759182063640571	0.0429081382023044	0.10335169720122801	POU3F1	0.141839238842	0.157034881903	0.0274795864404	0.0523112912854	0.0434519382484	0.0136952371446
ENSMUSG00000070471	9.96690089970872	-0.8118859460392099	0.6160042623792479	0.0430742980104336	0.103737267708461	ERICH6	0.149231680265	0.0826096483521	0.144558899602	0.206391280344	0.330175343073	0.408255331245
ENSMUSG00000034175	227.934680503423	-0.590542854396725	0.343006573075758	0.0431005684481197	0.10378587665709499	RHBDD3	3.5101107820599995	3.49754308443	4.3295896459400005	3.40898985265	8.31572875991	4.835222933
ENSMUSG00000073702	10856.912809388	-0.6408858260085529	0.387616890476793	0.043123052771473	0.10381597366518304	RPL31	201.923326828	347.147071645	312.952588142	266.44969475700003	765.4658427210001	361.616858033
ENSMUSG00000063160	809.8548775286888	0.327633143812959	0.16878012805650902	0.0431252443534392	0.10381597366518304	NUMBL	4.75315438438	4.47408264692	4.2315027676199986	3.68460397656	3.2685547584900005	3.31972162196
ENSMUSG00000036898	305.79103677035	0.280125675382275	0.142658794261583	0.0431371278570072	0.10381798501536	ZNF717	3.15518342815	3.04944476278	4.15151007748	2.46376137241	1.86808978643	2.8976254873400005
ENSMUSG00000092364	24.4164097670012	0.7231774378578331	0.47743893825512296	0.0431382572185692	0.10381798501536	ZNF845	4.878605887819999	3.0864370746	4.72584572849	2.03488140585	1.30476000957	1.90663925975
ENSMUSG00000040952	16723.0950457101	-0.564242692616562	0.32198990012624296	0.0431557258960528	0.103842290768496	RPS19	201.28041776599997	323.392470247	138.888893685	241.907143306	650.815739185	292.37147385
ENSMUSG00000039005	566.983142408573	0.560583203263995	0.319164280721865	0.0431650120610816	0.103842290768496	TLR4	9.989469359980001	9.5474897161	8.60004898242	7.40787932883	2.11946767225	7.96448078148
ENSMUSG00000024232	21.692502547136197	-0.8341375894174059	1.07578443007859	0.0431666269994194	0.103842290768496	BAMBI	0.0	0.0	0.0	0.00998740873798	0.0553063856871	0.0104589221765
ENSMUSG00000097300	10.2440326563195	0.8667480505494091	0.7548906427444001	0.0432006911516528	0.10389955350192501	ZNF845	0.0666999670499	0.14769145032199998	0.290751482554	0.0461238913006	0.0	0.032200957709
ENSMUSG00000007564	4238.72742645928	-0.284152602902056	0.144887099005225	0.0432026176956568	0.10389955350192501	PPP2R1B	83.0914977905	85.6731751732	72.2169175801	106.75106064	85.3813097626	104.572904111
ENSMUSG00000038268	74.11972580384709	-0.5728449752588449	0.32900569972476	0.0432646079845502	0.10403370829516399	OVCA2	0.961016622631	0.97342217974	1.1884149237	1.13115820313	2.08797141471	1.28327449626
ENSMUSG00000047248	628.577321758959	0.594313101686106	0.346550599324997	0.0432706034384671	0.10403370829516399	C2CD3	6.50677283329	4.7483520524400005	5.58462109729	4.72207449812	1.0502472133299998	3.84386500845
ENSMUSG00000020107	791.308767921321	-0.49343405552821995	0.270626163136003	0.0432831769820236	0.104049266984419	ANAPC16	11.388505047699999	13.957756135999999	15.8181209598	12.6045638004	26.1775179164	14.076758438499999
ENSMUSG00000041046	97.261873579888	0.6864577436533339	0.4347326629471969	0.0432953812421787	0.10406393368485901	RAMP3	1.43344884176	1.49633155248	1.07117819267	0.339856609418	1.04555207751	0.672258403663
ENSMUSG00000032198	340.099858357164	0.587061650173582	0.340752928010315	0.043367253228653	0.104221992220121	DOCK8	3.1060911059	2.81193280102	2.77490171628	2.12678791808	1.16497721749	1.72868945553
ENSMUSG00000072884	2.69457521409697	0.8864933087382659	0.9563862329468628	0.0433736318849184		ZNF845	0.165102589809	0.0913952510751	0.0266554758591	0.0	0.028099212083	0.0265690361742
ENSMUSG00000035121	29.1851844948354	-0.6959990476369169	0.44576219276262	0.0433774148338119	0.10423172214364801	NEIL2	0.762958551666	0.156425274442	0.520085309517	0.937947951045	0.894520672853	0.873092633865
